t,T0,T1,P0,P1
2026-01-12 04:50:03,18.2,28.0,15,40
2026-01-12 04:51:03,18.2,27.3,15,40
2026-01-12 04:52:03,18.1,26.8,15,40
2026-01-12 04:53:02,18.1,29.0,15,40
2026-01-12 04:54:03,18.1,32.2,15,40
2026-01-12 04:55:03,18.1,31.0,15,40
2026-01-12 04:56:03,18.1,29.0,15,40
2026-01-12 04:57:03,18.0,27.8,15,40
2026-01-12 04:58:02,17.9,27.2,15,40
2026-01-12 04:59:03,17.9,26.7,15,40
2026-01-12 05:00:03,17.9,29.9,15,40
2026-01-12 05:01:03,17.9,32.2,15,40
2026-01-12 05:02:03,17.8,30.4,15,40
2026-01-12 05:03:02,17.8,28.6,15,40
2026-01-12 05:04:03,17.8,27.7,15,40
2026-01-12 05:05:03,17.8,27.1,15,40
2026-01-12 05:06:03,17.7,26.8,15,40
2026-01-12 05:07:03,17.6,30.8,15,40
2026-01-12 05:08:02,17.6,31.8,15,40
2026-01-12 05:09:03,17.6,29.8,15,15
2026-01-12 05:10:03,17.7,28.5,15,15
2026-01-12 05:11:03,17.6,27.8,15,15
2026-01-12 05:12:03,17.6,27.4,15,15
2026-01-12 05:13:02,17.6,27.1,15,15
2026-01-12 05:14:03,17.6,26.9,15,15
2026-01-12 05:15:03,17.4,26.6,15,15
2026-01-12 05:16:03,17.4,26.4,15,15
2026-01-12 05:17:03,17.4,26.2,15,15
2026-01-12 05:18:02,17.4,25.9,15,15
2026-01-12 05:19:03,17.4,25.8,15,15
2026-01-12 05:20:03,17.3,25.6,15,15
2026-01-12 05:21:03,17.3,25.4,15,15
2026-01-12 05:22:02,17.3,25.2,15,15
2026-01-12 05:23:03,17.3,25.1,15,15
2026-01-12 05:24:03,17.2,24.8,15,15
2026-01-12 05:25:03,17.2,24.7,15,15
2026-01-12 05:26:03,17.2,24.5,15,15
2026-01-12 05:27:02,17.2,24.4,15,15
2026-01-12 05:28:02,17.2,24.2,15,15
2026-01-12 05:29:03,17.1,24.1,15,15
2026-01-12 05:30:03,17.2,23.9,40,15
2026-01-12 05:31:03,22.4,23.8,40,15
2026-01-12 05:32:02,23.8,23.6,40,15
2026-01-12 05:33:03,26.4,23.5,40,15
2026-01-12 05:34:03,28.1,23.3,15,15
2026-01-12 05:35:03,28.5,23.2,15,15
2026-01-12 05:36:03,28.4,23.2,15,15
2026-01-12 05:37:02,28.2,23.0,15,15
2026-01-12 05:38:03,28.1,22.9,15,15
2026-01-12 05:39:03,27.8,22.9,15,15
2026-01-12 05:40:03,27.5,22.8,40,15
2026-01-12 05:41:03,26.7,22.6,40,15
2026-01-12 05:42:02,27.9,22.4,40,15
2026-01-12 05:43:03,29.1,22.2,40,15
2026-01-12 05:44:03,29.7,22.2,15,15
2026-01-12 05:45:03,29.6,22.2,15,15
2026-01-12 05:46:03,29.4,22.1,15,15
2026-01-12 05:47:02,29.2,22.1,15,15
2026-01-12 05:48:03,28.6,22.0,40,15
2026-01-12 05:49:03,27.8,21.8,40,15
2026-01-12 05:50:03,28.9,21.7,40,15
2026-01-12 05:51:03,29.6,21.6,40,15
2026-01-12 05:52:02,29.9,21.5,40,15
2026-01-12 05:53:03,30.1,21.4,40,15
2026-01-12 05:54:03,30.2,21.3,40,15
2026-01-12 05:55:03,30.3,21.2,40,15
2026-01-12 05:56:02,30.4,21.2,15,15
2026-01-12 05:57:02,30.2,21.2,15,15
2026-01-12 05:58:03,30.0,21.1,15,15
2026-01-12 05:59:03,29.7,21.1,15,15
2026-01-12 06:00:03,29.6,20.9,40,15
2026-01-12 06:01:03,29.2,20.8,40,15
2026-01-12 06:02:02,29.8,20.8,40,15
2026-01-12 06:03:03,30.2,20.6,40,15
2026-01-12 06:04:03,30.2,20.6,15,15
2026-01-12 06:05:03,30.1,20.6,15,15
2026-01-12 06:06:03,29.7,20.6,15,15
2026-01-12 06:07:02,29.4,20.4,15,15
2026-01-12 06:08:03,29.2,20.4,15,15
2026-01-12 06:09:03,28.9,20.3,15,15
2026-01-12 06:10:03,28.6,20.2,40,15
2026-01-12 06:11:03,28.9,20.1,40,15
2026-01-12 06:12:02,28.8,20.0,40,15
2026-01-12 06:13:03,29.6,19.9,40,15
2026-01-12 06:14:03,30.0,19.9,15,15
2026-01-12 06:15:03,30.0,19.8,15,15
2026-01-12 06:16:03,29.9,19.8,15,15
2026-01-12 06:17:02,29.5,19.8,15,15
2026-01-12 06:18:03,29.2,19.7,15,15
2026-01-12 06:19:03,28.9,19.6,15,15
2026-01-12 06:20:03,28.7,19.6,15,15
2026-01-12 06:21:03,28.4,19.5,15,15
2026-01-12 06:22:02,28.1,19.4,15,15
2026-01-12 06:23:03,27.9,19.4,15,15
2026-01-12 06:24:03,27.7,19.3,15,15
2026-01-12 06:25:03,27.4,19.2,15,15
2026-01-12 06:26:03,27.1,19.2,15,15
2026-01-12 06:27:02,26.9,19.1,15,15
2026-01-12 06:28:03,26.6,19.1,15,15
2026-01-12 06:29:03,26.4,19.1,15,15
2026-01-12 06:30:03,26.2,19.0,15,15
2026-01-12 06:31:03,25.9,18.9,15,15
2026-01-12 06:32:02,25.8,18.8,15,15
2026-01-12 06:33:03,25.6,18.8,15,15
2026-01-12 06:34:03,25.4,18.7,15,15
2026-01-12 06:35:03,25.2,18.7,15,15
2026-01-12 06:36:03,25.0,18.6,15,15
2026-01-12 06:37:02,24.8,18.5,15,15
2026-01-12 06:38:03,24.6,18.5,15,15
2026-01-12 06:39:03,24.4,18.4,15,15
2026-01-12 06:40:03,24.2,18.4,15,15
2026-01-12 06:41:03,24.1,18.3,15,15
2026-01-12 06:42:02,24.0,18.2,15,15
2026-01-12 06:43:02,23.9,18.2,15,15
2026-01-12 06:44:03,23.7,18.1,15,15
2026-01-12 06:45:03,23.5,18.1,15,15
2026-01-12 06:46:03,23.3,18.1,15,15
2026-01-12 06:47:02,23.1,18.1,15,15
2026-01-12 06:48:03,23.0,17.9,15,15
2026-01-12 06:49:03,22.9,18.0,15,40
2026-01-12 06:50:03,22.7,26.6,15,40
2026-01-12 06:51:03,22.6,27.6,15,40
2026-01-12 06:52:02,22.4,28.9,15,40
2026-01-12 06:53:02,22.4,25.9,15,40
2026-01-12 06:54:03,22.2,24.4,15,40
2026-01-12 06:55:03,22.1,23.8,15,40
2026-01-12 06:56:03,21.9,23.8,15,40
2026-01-12 06:57:02,21.9,23.9,15,40
2026-01-12 06:58:03,21.8,24.1,15,40
2026-01-12 06:59:03,21.7,23.9,15,40
2026-01-12 07:00:03,21.6,23.8,15,40
2026-01-12 07:01:03,21.4,23.5,15,40
2026-01-12 07:02:03,21.3,23.2,15,40
2026-01-12 07:03:02,21.2,29.2,15,40
2026-01-12 07:04:03,21.1,30.4,15,40
2026-01-12 07:05:03,21.1,28.2,15,40
2026-01-12 07:06:03,20.9,25.8,15,40
2026-01-12 07:07:03,20.8,27.6,15,40
2026-01-12 07:08:02,20.8,28.9,15,40
2026-01-12 07:09:03,20.6,31.6,15,40
2026-01-12 07:10:03,20.5,32.8,15,40
2026-01-12 07:11:03,22.1,27.6,40,40
2026-01-12 07:12:02,22.7,24.0,40,40
2026-01-12 07:13:02,23.9,23.9,40,40
2026-01-12 07:14:03,25.5,24.6,40,40
2026-01-12 07:15:03,25.5,25.1,40,40
2026-01-12 07:16:03,24.5,23.6,40,40
2026-01-12 07:17:02,24.3,23.1,40,40
2026-01-12 07:18:03,24.4,23.3,40,40
2026-01-12 07:19:03,25.9,24.7,40,40
2026-01-12 07:20:03,27.1,25.6,40,40
2026-01-12 07:21:03,28.2,26.9,40,40
2026-01-12 07:22:02,28.6,27.5,40,40
2026-01-12 07:23:03,28.8,27.8,40,40
2026-01-12 07:24:03,28.9,28.0,40,40
2026-01-12 07:25:03,29.1,28.1,40,40
2026-01-12 07:26:03,29.2,28.4,15,40
2026-01-12 07:27:02,29.1,31.2,15,40
2026-01-12 07:28:03,28.9,32.8,15,40
2026-01-12 07:29:03,28.6,33.6,15,40
2026-01-12 07:30:03,28.4,33.9,40,40
2026-01-12 07:31:03,27.3,29.6,40,40
2026-01-12 07:32:02,26.3,26.5,40,40
2026-01-12 07:33:03,25.9,25.2,40,40
2026-01-12 07:34:03,25.6,24.6,15,40
2026-01-12 07:35:03,25.4,24.6,15,40
2026-01-12 07:36:03,25.1,28.1,15,40
2026-01-12 07:37:02,24.9,31.7,15,40
2026-01-12 07:38:03,24.7,33.2,15,40
2026-01-12 07:39:03,24.5,33.1,15,40
2026-01-12 07:40:03,24.3,30.4,15,40
2026-01-12 07:41:03,24.1,28.2,15,40
2026-01-12 07:42:02,23.9,27.2,15,40
2026-01-12 07:43:03,23.8,26.8,15,40
2026-01-12 07:44:03,23.6,27.3,15,40
2026-01-12 07:45:03,23.4,31.3,15,40
2026-01-12 07:46:03,23.2,30.9,15,40
2026-01-12 07:47:02,23.1,28.8,15,40
2026-01-12 07:48:03,22.9,27.7,15,40
2026-01-12 07:49:03,22.8,27.0,15,40
2026-01-12 07:50:03,22.7,26.5,15,40
2026-01-12 07:51:03,22.5,29.6,15,40
2026-01-12 07:52:02,22.4,32.4,15,40
2026-01-12 07:53:03,22.2,31.8,15,40
2026-01-12 07:54:03,22.1,29.4,15,40
2026-01-12 07:55:03,22.0,27.9,15,40
2026-01-12 07:56:03,21.9,27.2,15,40
2026-01-12 07:57:02,21.7,26.7,15,40
2026-01-12 07:58:03,21.6,28.9,15,40
2026-01-12 07:59:03,21.5,32.1,15,40
2026-01-12 08:00:03,21.4,31.1,15,40
2026-01-12 08:01:03,21.3,28.9,15,40
2026-01-12 08:02:02,21.2,27.8,15,40
2026-01-12 08:03:03,21.1,27.1,15,40
2026-01-12 08:04:03,21.0,26.6,15,40
2026-01-12 08:05:03,20.8,29.8,15,40
2026-01-12 08:06:03,20.8,32.4,15,40
2026-01-12 08:07:02,20.7,31.1,15,40
2026-01-12 08:08:03,20.6,28.9,15,40
2026-01-12 08:09:03,20.6,27.8,15,40
2026-01-12 08:10:03,20.4,27.1,15,40
2026-01-12 08:11:02,20.3,26.6,15,40
2026-01-12 08:12:03,20.2,29.9,15,40
2026-01-12 08:13:03,20.1,32.1,15,40
2026-01-12 08:14:03,20.1,30.3,15,40
2026-01-12 08:15:03,19.9,28.6,15,40
2026-01-12 08:16:02,19.9,27.6,15,40
2026-01-12 08:17:03,19.8,27.0,15,40
2026-01-12 08:18:03,19.8,26.8,15,40
2026-01-12 08:19:03,19.7,30.8,15,40
2026-01-12 08:20:03,19.6,32.2,15,40
2026-01-12 08:21:02,19.5,30.2,15,40
2026-01-12 08:22:03,19.5,28.4,15,40
2026-01-12 08:23:03,19.4,27.6,15,40
2026-01-12 08:24:03,19.3,26.9,15,40
2026-01-12 08:25:03,19.2,27.2,15,40
2026-01-12 08:26:02,19.2,31.2,15,40
2026-01-12 08:27:03,19.1,31.6,15,40
2026-01-12 08:28:03,19.1,29.4,15,40
2026-01-12 08:29:03,19.1,28.0,15,40
2026-01-12 08:30:02,19.0,27.4,15,40
2026-01-12 08:31:03,18.9,26.8,15,40
2026-01-12 08:32:03,18.9,28.5,15,40
2026-01-12 08:33:03,18.8,31.9,15,40
2026-01-12 08:34:03,18.8,31.5,15,40
2026-01-12 08:35:02,18.8,29.2,15,40
2026-01-12 08:36:03,18.7,27.9,15,40
2026-01-12 08:37:03,18.6,27.2,15,40
2026-01-12 08:38:03,18.6,26.8,15,40
2026-01-12 08:39:03,18.5,29.2,15,40
2026-01-12 08:40:02,18.5,32.2,15,40
2026-01-12 08:41:03,18.4,31.0,15,40
2026-01-12 08:42:03,18.4,28.9,15,40
2026-01-12 08:43:03,18.4,27.8,15,40
2026-01-12 08:44:02,18.2,27.1,15,40
2026-01-12 08:45:02,18.2,26.7,15,40
2026-01-12 08:46:03,18.2,30.0,15,40
2026-01-12 08:47:03,18.2,32.1,15,40
2026-01-12 08:48:03,18.1,30.3,15,40
2026-01-12 08:49:03,18.1,28.5,15,40
2026-01-12 08:50:02,18.1,27.6,15,40
2026-01-12 08:51:03,18.0,27.1,15,40
2026-01-12 08:52:03,17.9,26.9,15,40
2026-01-12 08:53:03,18.0,30.9,15,40
2026-01-12 08:54:03,17.9,31.8,15,40
2026-01-12 08:55:02,17.9,29.7,15,40
2026-01-12 08:56:03,17.8,28.2,15,40
2026-01-12 08:57:03,17.8,27.5,15,40
2026-01-12 08:58:03,17.8,26.9,15,40
2026-01-12 08:59:03,17.8,28.1,15,40
2026-01-12 09:00:02,17.7,31.8,15,40
2026-01-12 09:01:03,17.6,31.6,15,40
2026-01-12 09:02:03,17.6,29.3,15,40
2026-01-12 09:03:03,17.6,28.0,15,40
2026-01-12 09:04:03,17.6,27.4,15,40
2026-01-12 09:05:02,17.5,26.9,15,40
2026-01-12 09:06:03,17.6,29.2,15,40
2026-01-12 09:07:03,17.5,32.1,15,40
2026-01-12 09:08:03,21.6,28.6,40,40
2026-01-12 09:09:03,22.2,24.4,40,40
2026-01-12 09:10:02,21.9,22.8,40,15
2026-01-12 09:11:03,21.6,22.1,40,15
2026-01-12 09:12:03,21.5,21.8,15,15
2026-01-12 09:13:03,21.4,21.6,15,15
2026-01-12 09:14:02,21.3,21.4,15,15
2026-01-12 09:15:03,21.2,21.2,15,15
2026-01-12 09:16:03,22.1,21.1,40,15
2026-01-12 09:17:03,23.8,20.9,40,15
2026-01-12 09:18:03,25.6,20.8,40,15
2026-01-12 09:19:02,27.7,20.7,40,15
2026-01-12 09:20:02,28.6,20.6,15,15
2026-01-12 09:21:03,28.8,20.4,15,15
2026-01-12 09:22:03,28.8,20.3,15,15
2026-01-12 09:23:03,28.6,20.2,15,15
2026-01-12 09:24:02,28.1,20.1,40,15
2026-01-12 09:25:03,26.9,20.1,40,15
2026-01-12 09:26:03,27.1,19.9,40,15
2026-01-12 09:27:03,28.7,19.9,40,15
2026-01-12 09:28:03,29.4,19.7,15,15
2026-01-12 09:29:02,29.5,19.7,15,15
2026-01-12 09:30:03,29.4,19.6,15,15
2026-01-12 09:31:03,29.1,19.6,15,15
2026-01-12 09:32:03,28.8,19.4,40,15
2026-01-12 09:33:03,26.6,19.4,40,15
2026-01-12 09:34:03,27.2,19.2,40,15
2026-01-12 09:35:02,27.7,19.2,40,15
2026-01-12 09:36:03,29.1,19.1,40,15
2026-01-12 09:37:03,29.7,19.1,40,15
2026-01-12 09:38:03,29.9,19.0,40,15
2026-01-12 09:39:03,30.0,18.9,40,15
2026-01-12 09:40:02,30.2,18.9,40,15
2026-01-12 09:41:03,30.2,18.8,40,15
2026-01-12 09:42:03,30.1,18.8,40,15
2026-01-12 09:43:03,30.1,18.7,40,15
2026-01-12 09:44:02,30.1,18.6,40,15
2026-01-12 09:45:02,30.1,18.6,40,15
2026-01-12 09:46:03,30.1,18.6,40,15
2026-01-12 09:47:03,30.1,18.5,40,15
2026-01-12 09:48:03,30.2,18.4,40,15
2026-01-12 09:49:03,30.2,18.4,40,15
2026-01-12 09:50:02,30.2,18.3,15,15
2026-01-12 09:51:03,30.0,18.3,15,15
2026-01-12 09:52:03,29.8,18.3,15,15
2026-01-12 09:53:03,29.5,18.2,15,15
2026-01-12 09:54:03,29.2,18.2,40,15
2026-01-12 09:55:02,27.9,18.1,40,15
2026-01-12 09:56:03,28.9,18.1,40,15
2026-01-12 09:57:03,29.3,18.0,40,15
2026-01-12 09:58:03,30.0,17.9,15,15
2026-01-12 09:59:02,30.1,17.9,15,15
2026-01-12 10:00:03,29.8,17.9,15,15
2026-01-12 10:01:03,29.6,17.9,15,15
2026-01-12 10:02:03,29.3,17.9,15,15
2026-01-12 10:03:03,29.0,17.8,15,15
2026-01-12 10:04:02,28.8,17.8,15,15
2026-01-12 10:05:02,28.5,17.7,15,15
2026-01-12 10:06:03,28.2,17.7,15,15
2026-01-12 10:07:03,27.9,17.6,15,15
2026-01-12 10:08:03,27.8,17.6,15,15
2026-01-12 10:09:02,27.4,17.6,15,15
2026-01-12 10:10:02,27.2,17.5,15,15
2026-01-12 10:11:03,27.0,17.4,15,15
2026-01-12 10:12:03,26.8,17.4,15,15
2026-01-12 10:13:03,26.5,17.3,15,15
2026-01-12 10:14:03,26.4,17.3,15,15
2026-01-12 10:15:02,26.1,17.2,15,15
2026-01-12 10:16:03,25.9,17.2,15,15
2026-01-12 10:17:03,25.7,17.2,15,15
2026-01-12 10:18:03,25.5,17.1,15,15
2026-01-12 10:19:03,25.3,17.1,15,15
2026-01-12 10:20:02,25.1,17.0,15,15
2026-01-12 10:21:03,24.9,17.0,15,15
2026-01-12 10:22:03,24.8,16.9,15,15
2026-01-12 10:23:03,24.6,16.9,15,15
2026-01-12 10:24:03,24.4,16.9,15,15
2026-01-12 10:25:02,24.2,16.8,15,15
2026-01-12 10:26:03,24.1,16.8,15,15
2026-01-12 10:27:03,23.9,16.8,15,15
2026-01-12 10:28:03,23.8,16.8,15,15
2026-01-12 10:29:03,23.6,16.7,15,15
2026-01-12 10:30:02,23.5,16.6,15,15
2026-01-12 10:31:03,23.4,16.6,15,15
2026-01-12 10:32:03,23.2,16.6,15,15
2026-01-12 10:33:03,23.1,16.6,15,15
2026-01-12 10:34:03,22.9,16.6,15,15
2026-01-12 10:35:02,22.8,16.5,15,15
2026-01-12 10:36:03,22.7,16.5,15,15
2026-01-12 10:37:03,22.5,16.4,15,15
2026-01-12 10:38:03,22.4,16.4,15,15
2026-01-12 10:39:03,22.3,16.4,15,15
2026-01-12 10:40:02,22.1,19.4,15,40
2026-01-12 10:41:03,22.0,22.2,15,40
2026-01-12 10:42:03,21.9,26.6,15,40
2026-01-12 10:43:03,21.8,28.8,15,40
2026-01-12 10:44:03,21.8,29.8,15,40
2026-01-12 10:45:02,21.6,30.5,15,40
2026-01-12 10:46:03,21.5,31.2,15,40
2026-01-12 10:47:03,21.4,31.9,15,40
2026-01-12 10:48:03,21.4,32.6,15,40
2026-01-12 10:49:03,21.2,33.4,15,40
2026-01-12 10:50:02,21.2,33.1,15,40
2026-01-12 10:51:03,21.1,30.6,15,40
2026-01-12 10:52:03,20.9,28.8,15,40
2026-01-12 10:53:03,20.8,28.0,15,40
2026-01-12 10:54:03,20.7,27.6,15,40
2026-01-12 10:55:02,20.7,28.1,15,40
2026-01-12 10:56:02,20.6,31.6,15,40
2026-01-12 10:57:03,20.5,30.7,15,40
2026-01-12 10:58:03,20.4,28.8,15,40
2026-01-12 10:59:03,20.3,27.7,15,40
2026-01-12 11:00:02,20.2,27.1,15,40
2026-01-12 11:01:03,20.2,26.6,15,40
2026-01-12 11:02:03,20.1,29.9,15,40
2026-01-12 11:03:03,20.0,32.5,15,40
2026-01-12 11:04:03,20.0,33.0,15,40
2026-01-12 11:05:02,19.9,30.6,15,40
2026-01-12 11:06:03,19.8,28.4,15,40
2026-01-12 11:07:03,19.8,27.5,15,40
2026-01-12 11:08:03,19.8,26.9,15,40
2026-01-12 11:09:03,19.6,27.0,15,40
2026-01-12 11:10:02,19.6,31.1,15,40
2026-01-12 11:11:03,19.4,31.6,15,40
2026-01-12 11:12:03,19.4,29.4,15,40
2026-01-12 11:13:03,19.4,28.1,15,40
2026-01-12 11:14:03,19.3,27.3,15,40
2026-01-12 11:15:02,19.2,26.8,15,40
2026-01-12 11:16:03,19.2,28.6,15,40
2026-01-12 11:17:03,19.1,31.8,15,40
2026-01-12 11:18:03,19.1,32.6,15,40
2026-01-12 11:19:02,19.0,30.3,15,40
2026-01-12 11:20:02,18.9,28.4,15,40
2026-01-12 11:21:03,18.9,27.4,15,40
2026-01-12 11:22:03,18.9,26.9,15,40
2026-01-12 11:23:03,18.8,27.2,15,40
2026-01-12 11:24:02,18.8,31.2,15,40
2026-01-12 11:25:03,18.8,31.7,15,40
2026-01-12 11:26:03,18.7,29.6,15,40
2026-01-12 11:27:03,18.6,28.2,15,40
2026-01-12 11:28:03,18.6,27.4,15,40
2026-01-12 11:29:02,18.6,26.8,15,40
2026-01-12 11:30:03,18.5,28.4,15,40
2026-01-12 11:31:03,18.4,31.8,15,40
2026-01-12 11:32:03,18.4,32.5,15,40
2026-01-12 11:33:03,18.4,30.3,15,40
2026-01-12 11:34:02,18.4,28.6,15,40
2026-01-12 11:35:03,18.3,27.6,15,40
2026-01-12 11:36:03,18.3,27.0,15,40
2026-01-12 11:37:03,18.2,27.1,15,40
2026-01-12 11:38:03,18.2,31.2,15,40
2026-01-12 11:39:02,18.1,31.9,15,40
2026-01-12 11:40:03,18.1,29.8,15,40
2026-01-12 11:41:03,18.1,28.2,15,40
2026-01-12 11:42:03,18.1,27.4,15,40
2026-01-12 11:43:03,17.9,26.9,15,40
2026-01-12 11:44:02,18.0,28.3,15,40
2026-01-12 11:45:03,17.9,31.8,15,40
2026-01-12 11:46:03,17.9,32.2,15,40
2026-01-12 11:47:03,17.9,30.0,15,40
2026-01-12 11:48:03,17.9,28.4,15,40
2026-01-12 11:49:02,17.9,27.6,15,40
2026-01-12 11:50:03,17.8,27.0,15,40
2026-01-12 11:51:03,17.8,28.1,15,40
2026-01-12 11:52:03,17.8,31.8,15,40
2026-01-12 11:53:03,17.7,31.6,15,40
2026-01-12 11:54:02,17.7,29.5,15,40
2026-01-12 11:55:03,17.7,28.2,15,40
2026-01-12 11:56:03,17.6,27.4,15,40
2026-01-12 11:57:03,17.6,26.9,15,40
2026-01-12 11:58:03,22.8,26.5,40,40
2026-01-12 11:59:02,23.9,24.9,40,40
2026-01-12 12:00:03,24.8,24.5,40,40
2026-01-12 12:01:03,25.3,24.4,40,40
2026-01-12 12:02:03,25.9,27.1,15,40
2026-01-12 12:03:03,26.0,29.3,15,40
2026-01-12 12:04:02,25.9,27.7,15,40
2026-01-12 12:05:03,25.8,26.4,15,40
2026-01-12 12:06:03,25.4,25.8,40,40
2026-01-12 12:07:03,24.3,23.9,40,40
2026-01-12 12:08:03,25.3,24.0,40,40
2026-01-12 12:09:02,25.5,24.4,40,40
2026-01-12 12:10:03,26.0,24.6,40,15
2026-01-12 12:11:03,26.5,24.4,40,15
2026-01-12 12:12:03,27.9,24.2,40,15
2026-01-12 12:13:02,29.7,24.1,40,15
2026-01-12 12:14:02,30.4,23.9,40,15
2026-01-12 12:15:03,30.5,23.8,40,15
2026-01-12 12:16:03,30.4,23.5,40,15
2026-01-12 12:17:03,30.4,23.3,40,15
2026-01-12 12:18:02,30.4,23.1,40,15
2026-01-12 12:19:03,30.4,23.1,40,15
2026-01-12 12:20:03,30.3,22.9,40,15
2026-01-12 12:21:03,30.2,22.7,40,15
2026-01-12 12:22:03,30.3,22.6,40,15
2026-01-12 12:23:02,30.3,22.4,40,15
2026-01-12 12:24:03,30.2,22.2,40,15
2026-01-12 12:25:03,30.2,22.2,40,15
2026-01-12 12:26:03,30.2,22.0,40,15
2026-01-12 12:27:03,30.2,21.9,40,15
2026-01-12 12:28:02,30.3,21.8,40,15
2026-01-12 12:29:03,30.4,21.6,40,15
2026-01-12 12:30:03,30.4,21.6,40,15
2026-01-12 12:31:03,30.4,21.4,40,15
2026-01-12 12:32:03,30.4,21.3,40,15
2026-01-12 12:33:02,30.4,21.2,40,15
2026-01-12 12:34:03,30.5,21.2,40,15
2026-01-12 12:35:03,30.5,21.1,15,15
2026-01-12 12:36:03,30.2,21.0,15,15
2026-01-12 12:37:03,30.0,20.9,15,15
2026-01-12 12:38:02,29.7,20.9,15,15
2026-01-12 12:39:03,28.9,20.8,40,15
2026-01-12 12:40:03,28.1,20.8,40,15
2026-01-12 12:41:03,29.4,20.6,40,15
2026-01-12 12:42:03,30.0,20.5,40,15
2026-01-12 12:43:02,30.2,20.4,15,15
2026-01-12 12:44:03,30.0,20.4,15,15
2026-01-12 12:45:03,29.8,20.3,15,15
2026-01-12 12:46:03,29.6,20.2,15,15
2026-01-12 12:47:03,29.2,20.2,15,15
2026-01-12 12:48:02,28.9,20.1,15,15
2026-01-12 12:49:02,28.7,20.1,15,15
2026-01-12 12:50:03,28.5,20.0,15,15
2026-01-12 12:51:03,28.1,19.9,15,15
2026-01-12 12:52:03,27.9,19.9,15,15
2026-01-12 12:53:03,27.6,19.8,15,15
2026-01-12 12:54:02,27.4,19.7,15,15
2026-01-12 12:55:03,27.2,19.6,15,15
2026-01-12 12:56:03,26.9,19.6,15,15
2026-01-12 12:57:03,26.8,19.5,15,15
2026-01-12 12:58:02,26.5,19.4,15,15
2026-01-12 12:59:03,26.2,19.4,15,15
2026-01-12 13:00:03,26.1,19.3,15,15
2026-01-12 13:01:03,25.9,19.3,15,15
2026-01-12 13:02:03,25.7,19.2,15,15
2026-01-12 13:03:02,25.5,19.2,15,15
2026-01-12 13:04:03,25.3,19.1,15,15
2026-01-12 13:05:03,25.1,19.1,15,15
2026-01-12 13:06:03,25.0,19.0,15,15
2026-01-12 13:07:03,24.8,18.9,15,15
2026-01-12 13:08:02,24.6,18.9,15,15
2026-01-12 13:09:02,24.5,18.8,15,15
2026-01-12 13:10:03,24.3,18.8,15,15
2026-01-12 13:11:03,24.1,18.7,15,15
2026-01-12 13:12:03,24.0,18.6,15,15
2026-01-12 13:13:02,23.9,18.6,15,15
2026-01-12 13:14:02,23.7,18.5,15,15
2026-01-12 13:15:03,23.6,18.4,15,15
2026-01-12 13:16:03,23.4,18.4,15,15
2026-01-12 13:17:03,23.3,18.3,15,15
2026-01-12 13:18:02,23.1,18.3,15,15
2026-01-12 13:19:03,23.0,18.2,15,15
2026-01-12 13:20:03,22.9,18.2,15,15
2026-01-12 13:21:03,22.7,18.2,15,15
2026-01-12 13:22:03,22.6,18.2,15,15
2026-01-12 13:23:02,22.5,18.1,15,15
2026-01-12 13:24:03,22.4,18.1,15,15
2026-01-12 13:25:03,22.2,18.0,15,15
2026-01-12 13:26:03,22.2,17.9,15,15
2026-01-12 13:27:03,22.1,17.9,15,15
2026-01-12 13:28:02,21.9,17.9,15,15
2026-01-12 13:29:03,21.8,17.8,15,15
2026-01-12 13:30:03,21.8,17.8,15,15
2026-01-12 13:31:03,21.6,17.8,15,15
2026-01-12 13:32:03,21.6,17.8,15,15
2026-01-12 13:33:02,21.4,17.7,15,15
2026-01-12 13:34:03,21.4,17.6,15,15
2026-01-12 13:35:03,21.2,17.6,15,15
2026-01-12 13:36:03,21.1,17.5,15,15
2026-01-12 13:37:03,21.1,17.5,15,15
2026-01-12 13:38:02,20.9,17.4,15,15
2026-01-12 13:39:03,20.9,17.4,15,15
2026-01-12 13:40:03,20.8,17.4,15,15
2026-01-12 13:41:03,20.7,17.4,15,15
2026-01-12 13:42:03,20.6,17.3,15,15
2026-01-12 13:43:02,20.5,17.3,15,15
2026-01-12 13:44:03,20.4,17.2,15,15
2026-01-12 13:45:03,20.4,17.2,15,15
2026-01-12 13:46:03,20.3,17.1,15,15
2026-01-12 13:47:03,20.2,17.1,15,15
2026-01-12 13:48:02,20.1,17.1,15,15
2026-01-12 13:49:03,20.1,17.1,15,15
2026-01-12 13:50:03,20.0,18.1,15,40
2026-01-12 13:51:03,19.9,21.4,15,40
2026-01-12 13:52:02,19.9,25.0,15,40
2026-01-12 13:53:03,19.8,27.8,15,40
2026-01-12 13:54:03,19.7,29.3,15,40
2026-01-12 13:55:03,19.7,30.2,15,40
2026-01-12 13:56:03,19.6,30.8,15,40
2026-01-12 13:57:02,19.5,31.4,15,40
2026-01-12 13:58:03,19.5,31.9,15,40
2026-01-12 13:59:03,19.4,32.6,15,40
2026-01-12 14:00:03,19.4,33.4,15,40
2026-01-12 14:01:03,19.3,33.5,15,40
2026-01-12 14:02:02,19.2,31.1,15,40
2026-01-12 14:03:03,19.2,29.0,15,40
2026-01-12 14:04:03,19.1,28.2,15,40
2026-01-12 14:05:03,19.1,27.8,15,40
2026-01-12 14:06:03,19.1,27.8,15,40
2026-01-12 14:07:02,19.0,31.6,15,40
2026-01-12 14:08:03,19.0,31.2,15,40
